date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
20190918,0.0,11.1,189.0,22.2,13.9,7.8,0.0,102960.0,0.0
20190919,0.0,10.5,182.0,22.4,15.1,7.9,0.0,103080.0,0.0
20190920,0.0,10.8,183.0,26.4,15.8,9.3,0.0,102510.0,0.0
20190921,0.0,10.6,179.0,23.9,19.1,11.8,0.2,101220.0,0.0
20190922,6.0,0.4,58.0,20.1,20.6,17.3,1.6,100440.0,0.0
20190923,6.0,3.3,102.0,20.5,16.8,13.5,18.8,100970.0,0.0
20190924,7.0,1.8,81.0,22.2,17.9,15.2,12.6,100170.0,0.0
20190925,7.0,2.6,91.0,20.9,18.4,14.6,3.6,100050.0,0.0
20190926,6.0,1.7,78.0,19.0,18.2,15.5,0.8,100290.0,0.0
20190927,3.0,4.1,107.0,19.7,16.1,13.2,1.2,100410.0,0.0
20190928,6.0,0.3,51.0,19.8,15.8,12.0,4.6,100800.0,0.0
20190929,7.0,0.3,50.0,17.8,16.9,13.9,4.4,99800.0,0.0
20190930,6.0,0.2,47.0,21.1,13.8,9.7,7.2,100860.0,0.0
20191001,7.0,2.8,87.0,14.4,17.4,13.6,9.4,100020.0,0.0
20191002,1.0,7.9,136.0,15.3,10.6,6.7,0.0,101770.0,0.0
20191003,5.0,0.2,45.0,15.7,9.7,4.0,1.8,101640.0,0.0
20191004,6.0,0.2,44.0,16.3,12.1,8.4,0.4,100550.0,0.0
20191005,8.0,0.0,36.0,17.3,13.8,11.4,16.0,101390.0,0.0
20191006,7.0,4.7,101.0,16.9,14.4,11.6,1.0,101110.0,0.0
20191007,8.0,0.5,49.0,17.9,13.6,10.2,1.8,101420.0,0.0
20191008,5.0,2.5,76.0,16.3,15.0,12.1,3.4,100700.0,0.0
20191009,6.0,4.2,92.0,17.5,13.4,10.5,0.2,100530.0,0.0
20191010,4.0,3.8,87.0,17.2,12.9,8.3,3.6,101100.0,0.0
20191011,8.0,0.0,33.0,16.4,15.3,13.4,7.0,100650.0,0.0
20191012,8.0,0.0,32.0,17.3,13.5,10.6,12.4,100810.0,0.0
20191013,7.0,1.1,54.0,16.0,14.1,10.9,4.0,100450.0,0.0
20191014,8.0,0.0,31.0,17.5,13.2,10.3,3.6,100550.0,0.0
20191015,6.0,1.7,60.0,16.3,14.1,10.7,0.8,100410.0,0.0
20191016,6.0,3.0,73.0,15.4,13.0,9.7,0.0,100310.0,0.0
20191017,5.0,2.7,69.0,15.6,11.8,8.2,10.2,100540.0,0.0
20191018,5.0,4.6,85.0,15.8,12.4,9.3,2.4,99950.0,0.0
20191019,3.0,6.7,100.0,12.1,12.7,9.5,0.6,100100.0,0.0
20191020,5.0,1.4,52.0,13.3,8.3,4.6,0.2,101050.0,0.0
20191021,8.0,0.0,28.0,16.0,11.1,8.8,0.4,101850.0,0.0
20191022,2.0,7.6,102.0,14.6,11.2,6.5,0.0,102320.0,0.0
20191023,6.0,0.2,33.0,12.5,9.4,4.2,0.2,101350.0,0.0
20191024,7.0,0.0,26.0,16.9,10.4,8.3,5.6,100560.0,0.0
20191025,7.0,0.0,26.0,16.9,13.2,9.5,0.4,101120.0,0.0
20191026,8.0,0.0,25.0,12.0,14.6,12.2,4.2,100850.0,0.0
20191027,2.0,5.3,80.0,11.0,8.0,4.0,0.0,102330.0,0.0
20191028,4.0,3.5,65.0,11.5,6.0,1.1,0.0,102490.0,0.0
20191029,8.0,0.1,27.0,12.9,8.6,5.7,0.0,102510.0,0.0
20191030,5.0,4.4,70.0,13.3,9.9,7.0,0.0,102400.0,0.0
20191031,5.0,4.9,72.0,16.2,9.9,6.5,3.2,101880.0,0.0
20191101,8.0,0.0,23.0,14.0,11.8,7.4,1.4,99920.0,0.0
20191102,7.0,0.3,29.0,12.4,12.0,10.0,4.2,98080.0,0.0
20191103,4.0,1.8,46.0,12.8,9.2,6.0,2.0,98170.0,0.0
20191104,4.0,1.2,39.0,13.0,10.1,7.3,0.0,98410.0,0.0
20191105,8.0,0.6,32.0,9.6,9.6,6.1,1.2,99700.0,0.0
20191106,5.0,3.3,55.0,11.2,6.5,3.3,9.2,100360.0,0.0
20191107,4.0,6.0,72.0,9.0,8.4,5.6,0.0,99320.0,0.0
20191108,5.0,0.1,23.0,7.8,4.3,-0.3,0.2,100620.0,0.0
20191109,6.0,0.4,27.0,11.1,4.1,0.4,12.4,100600.0,0.0
20191110,5.0,6.3,70.0,10.0,6.3,1.6,2.4,101060.0,0.0
20191111,5.0,3.5,53.0,9.0,7.3,4.7,0.0,100240.0,0.0
20191112,5.0,2.7,46.0,10.1,6.1,3.2,1.8,99900.0,0.0
20191113,4.0,3.3,50.0,9.8,6.4,2.7,17.2,99830.0,0.0
20191114,7.0,2.6,44.0,8.9,6.8,3.8,0.2,99490.0,0.0
20191115,8.0,0.0,18.0,8.2,6.5,4.0,1.6,100300.0,0.0
20191116,8.0,0.7,28.0,8.7,6.5,4.7,0.0,100610.0,0.0
20191117,7.0,2.1,39.0,9.5,5.1,1.5,0.0,101120.0,0.0
20191118,3.0,3.8,49.0,7.1,6.0,2.6,0.0,101590.0,0.0
20191119,6.0,0.0,17.0,8.0,2.5,-2.1,0.0,101680.0,0.0
20191120,3.0,0.8,27.0,7.6,4.2,0.4,0.0,101210.0,0.0
20191121,8.0,0.0,16.0,9.9,4.8,2.0,4.2,100330.0,0.0
20191122,7.0,0.7,26.0,10.8,6.8,3.6,1.0,99530.0,0.0
20191123,7.0,0.0,16.0,11.8,9.2,7.6,3.4,99370.0,0.0
20191124,7.0,0.1,18.0,11.8,8.8,5.9,0.0,100300.0,0.0
20191125,8.0,0.0,15.0,13.6,10.1,8.4,2.0,100210.0,0.0
20191126,7.0,0.0,15.0,11.9,11.6,9.5,5.2,99480.0,0.0
20191127,8.0,1.2,28.0,10.1,10.6,9.2,3.0,98400.0,0.0
20191128,8.0,0.3,20.0,7.9,9.0,7.9,2.0,99560.0,0.0
20191129,2.0,5.7,53.0,7.1,5.3,2.8,0.2,101550.0,0.0
20191130,3.0,3.8,43.0,7.5,3.1,-0.8,0.0,102150.0,0.0
20191201,3.0,1.3,26.0,7.6,4.8,2.0,0.0,102360.0,0.0
20191202,1.0,5.5,48.0,10.0,3.4,-0.8,0.2,103110.0,0.0
20191203,5.0,2.9,35.0,9.0,5.2,0.4,0.0,102770.0,0.0
20191204,1.0,5.4,47.0,12.1,4.6,0.2,0.2,102110.0,0.0
20191205,7.0,0.5,19.0,13.8,5.4,-1.3,3.8,101880.0,0.0
20191206,7.0,0.1,15.0,11.9,8.3,2.8,0.2,100640.0,0.0
20191207,7.0,0.3,17.0,11.2,9.3,6.8,2.0,101220.0,0.0
20191208,5.0,1.7,27.0,9.7,10.0,8.8,0.0,99950.0,0.0
20191209,3.0,4.1,39.0,11.9,8.1,6.5,0.0,100930.0,0.0
20191210,6.0,0.0,12.0,8.4,5.8,-0.2,3.6,101430.0,0.0
20191211,2.0,2.6,31.0,9.4,6.0,3.5,0.2,100500.0,0.0
20191212,6.0,0.0,12.0,8.6,5.0,0.6,11.0,98920.0,0.0
20191213,7.0,2.0,28.0,9.1,6.7,4.7,2.0,97920.0,0.0
20191214,4.0,2.6,31.0,10.3,6.5,3.9,10.8,98950.0,0.0
20191215,4.0,4.0,38.0,9.0,7.5,4.8,8.4,99510.0,0.0
20191216,7.0,0.0,12.0,7.8,6.7,4.3,4.4,99980.0,0.0
20191217,8.0,0.0,12.0,12.0,7.0,6.2,1.4,100050.0,0.0
20191218,5.0,1.2,23.0,13.6,6.4,0.8,9.0,100760.0,0.0
20191219,8.0,0.4,17.0,10.8,9.7,5.7,13.0,99620.0,0.0
20191220,6.0,0.5,18.0,10.7,9.6,8.3,8.0,98110.0,0.0
20191221,7.0,1.9,27.0,9.6,7.5,4.2,7.2,97900.0,0.0
20191222,6.0,2.2,29.0,10.9,8.3,7.1,0.0,98480.0,0.0
20191223,4.0,4.1,38.0,12.3,8.1,5.2,1.2,100710.0,0.0
20191224,5.0,2.0,28.0,9.0,9.8,7.2,0.2,100850.0,0.0
20191225,2.0,5.0,42.0,10.2,5.7,2.4,0.2,102320.0,0.0
20191226,7.0,0.1,14.0,8.3,5.8,1.5,2.6,101650.0,0.0
20191227,8.0,0.0,12.0,9.6,7.5,6.6,0.0,102880.0,0.0
20191228,8.0,0.0,12.0,9.9,8.1,6.6,0.0,103630.0,0.0
20191229,6.0,2.2,29.0,11.5,8.7,7.4,0.0,103360.0,0.0
20191230,0.0,3.6,37.0,9.3,6.5,1.5,0.0,102970.0,0.0
20191231,7.0,0.0,13.0,9.4,7.1,4.9,0.0,103160.0,0.0
